Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive
1.23560859432065,-1.39554452931063,0.642232552216632,-0.162785617703715,0.524223968323612,-0.189717928169202,0.549979744165633
-1.32706217951383,1.40906775815928,-0.723901566516879,0.13136,-1.45811777909982,-0.1604183609814,-0.71126
1.22955462844184,-0.40581,-1.30587720598515,0.0647718134336468,0.206781706588195,-0.354696005443333,-0.0261639280908839
1.2795312140259,-0.40581,-1.37796150385681,0.0551666476197902,0.17650588793981,-0.374738590926966,-0.106353008660371
0.219636395401728,-0.302577461203363,-0.621444220785102,-1.3034846782303,0.659328240663768,-0.21575,-0.173907502581199
1.08717841338126,-1.72641162609753,0.781896218957246,-0.411634508861114,0.614574950056432,0.628670787923449,1.18595656776243
0.840834623491795,-0.384393848922341,-0.128757614159281,0.13136,0.04257,-0.166952076602609,-0.149474411040353
-0.745584687702303,-0.0622640190377417,-0.381816861240216,-1.31589835450458,0.237951603953751,-0.461902249925296,0.108088562832505
0.830517198094262,-1.03613730835656,0.80523,-1.18813920908431,0.697903009246719,1.2247,0.251792396885606
0.158929223644689,0.0735173168686953,0.47617,0.307243572778214,-0.841137933564157,0.203091182070321,-0.0601098311233559
1.59250834239058,-0.399716635470604,-1.90818830279975,-0.0449548330691784,-0.0564328808191738,-0.482373292753146,-0.71126
1.31693125294461,-1.51739320136565,1.69563897935417,-0.561506424844458,-2.10705193094235,1.34060449652405,1.86203
1.19002803245432,-0.40581,-1.24886556972149,0.0723685610721786,0.230726920890476,-0.338844278685716,0.0372577993688825
-0.97631,-0.793443333414774,0.32197,0.542324221767661,0.04257,0.383442608282715,-0.359360122642896
-0.19454424048491,-1.47482157053299,-0.94779,-0.812421622519106,2.00251477222924,-0.18280206890814,1.11396761953325
1.17582497344621,-0.0372611749781803,1.88694483243085,0.59583855770883,-0.67825,-0.138219503224086,-0.71126
0.320356963982171,0.0706863278738051,0.449852487926245,-0.482986688470605,-0.486149243170678,0.7654,1.12575463575226
1.33853858179576,-1.26055195433331,0.722118435568625,-0.0107149109364098,1.06652346472961,0.0951078612399809,0.52975
0.703049455827564,-1.58513253490079,-0.775826812248823,0.523357528442458,0.104103465958765,1.92173,1.86203
0.947042988194483,-0.40581,-0.898393321485831,0.119068662992462,0.377927275782834,-0.241397675163121,0.427135320284398
0.277203077403861,-0.443973333287752,-0.242271180790009,-0.0426781179927635,0.908406655393934,0.059538143242839,-0.490870707350556
0.107898893176961,0.7583,0.813739818604279,-0.738202582616976,0.51424509820841,-0.21575,0.0049510082356511
-0.496633872441871,0.526904446020896,-0.854479923939094,-1.43291933489469,-0.497599677837655,-0.430928033284887,-0.71126
0.56709112435534,0.0006200482143277,0.647156704162873,-0.30172,-0.342312022978191,0.791093545281939,0.936002193701401
0.88309,-0.790734475708293,0.644391625295543,-2.83499919072914,1.00992418291956,1.89424832967181,0.516460404692018
-0.114851927593097,-1.42332795203379,-0.94779,-0.970662930901804,1.96394292430834,-0.264191220668783,1.05873907462443
-0.50216729884847,-0.366553305472605,-1.15524169057289,-0.933420105338768,0.318570140500815,0.40148,-0.366636749142646
1.29831305643765,-1.31153316631795,0.68757811779446,-0.0697597936197548,0.843224353500639,-0.0322172721794405,0.52975
1.43533,0.247886732030027,1.30499201988585,1.27090152686614,-1.17936460741759,-0.21575,-0.71126
0.833985491761074,-2.05734043969181,0.703546040256738,0.252060112554846,-1.14217780761995,1.8133762672609,1.86203
1.22154818989846,-0.36440990460142,-1.82972376054977,-0.205252942759207,-0.0828135998762012,-0.229993030109472,-0.71126
0.855752403614537,-0.40581,-0.694726070004853,0.13136,0.352667278879768,-0.21575,0.401972100178916
-0.946641160078259,-1.0145,0.212292586027732,0.860794696874796,0.201938523179904,-0.147754787521009,0.270209078784566
1.40663030345239,0.1028342921105,0.855171088793324,1.08688782450473,-1.30710247891164,0.37673108082403,-0.159645962299193
0.633097081007851,0.484634927280515,1.33715689388713,0.536448647105853,-1.05308,-0.125966887925096,0.295051942314755
1.69344725133594,2.60951361252489,-1.00808720704739,-0.245734358623598,0.62967,1.03292310119331,0.353060950394139
1.05856660732863,1.30246059786319,0.641351350152789,0.91823957986131,0.642536717399833,0.409220363996673,0.88113
0.292198866669129,0.524061552596482,1.2514826678825,0.46908482648598,-1.2875699683588,-0.278163415927724,0.19268
-0.315279176633958,-2.72631447034865,-1.91919589734461,-0.452897038404695,1.71987975771392,1.22613998693495,1.29221
0.539741249111898,-1.40684243202715,-1.00756292334644,-0.136115405851855,1.32958650973646,1.92173,1.62397813218541
1.09854156366598,-0.483039656950233,0.0464483487338656,0.0177121431721171,-1.08629492139741,0.164266155985997,0.88113
1.19909656462571,-0.331569286370891,-0.342949518565168,0.13136,0.202599929330586,-0.0465882937949956,0.336869490188347
1.20057516142477,-0.533708855111506,-0.601301053147635,1.35970009297497,-0.0380787941453116,0.747189874063166,0.147447912619967
1.42416269595635,-0.290466086617912,-0.0298251310838133,0.197489911135205,0.0371610160670626,0.119129086877147,0.19268
-0.633316106520444,-0.35904762908106,-0.657519517112155,-0.47649643830976,-0.750830722177718,-0.284118487989064,0.102353717267655
0.972599688284487,1.24588094916036,1.79183733779603,1.96417555896228,-0.721808569677171,0.192473784600612,0.268251947686144
-1.10246796999273,0.291866878320928,0.157704362325617,0.269614455599515,0.226678012075276,-0.225333746182923,-0.71126
1.24361333411403,0.583233209176244,0.639443379064929,0.764470699832868,-0.253131676000481,1.22824940038076,0.198279001765565
0.422385491160362,-0.101821377241091,0.526810986940193,0.597417898250763,-0.0019151506865985,1.2247,1.86203
0.650592794625194,0.176131982209683,-0.470392719860994,1.15267275597878,1.18670989315862,0.262948545845258,0.347196111680949
-0.999118665563372,0.493775277497209,0.0954798665151111,0.155878325181322,0.243836338662324,-0.285173747765681,-0.71126
-0.437947128637604,1.42040353495459,-0.15487,-0.253539018429657,0.250640125955511,-0.639701776121991,-0.785639696241998
-0.525363804101978,1.35167699844349,-0.15487,-0.282513550853342,0.288063222049795,-0.571282995335343,-0.740910077828534
0.406245340590063,-0.784853012017295,-1.30351139753676,-3.11787261994411,0.651185331274761,1.40575617989446,1.71401709893769
0.729396106974947,-0.317568536271819,-1.72562501127835,-0.417920120197687,-0.117812846414444,0.10483935313822,-0.71126
-0.741129123853128,-1.0145,-0.200091487621161,0.59042,0.701492646956753,0.130878987913305,0.52975
1.0576250995991,-0.517391667758165,-0.502192008952528,1.31471656604972,0.952993774181116,-0.325593440758849,0.88113
-0.0827828808189284,1.69963182309852,-0.15487,-0.135818709810166,0.0985942410626551,-0.917679686923047,-0.96737117018153
0.956910533455058,-1.63995226385226,0.80523,-0.590172582768571,0.605822853202772,0.86651701000708,1.12435091998694
1.35915657573604,-1.47018407715098,1.7823804893942,-0.63263886333984,-2.19141362243032,1.29926871468155,1.86203
0.74965080349228,-0.401008582580666,-0.149015705090454,0.13136,0.04257,-0.204809696180796,-0.201954123181416
-0.0167100915275522,-1.05668018784585,-0.339556181537419,-1.47480865225203,0.350777558717704,0.40148,0.52975
0.614040366257046,0.306411430933799,-0.453875967753617,1.13169577360352,1.21273237385223,0.338207920592313,0.263252822235183
0.58331,-0.00665,0.31655917754975,-0.405232416602119,-0.27863551927444,0.7654,0.410715297975251
-1.07997073845494,0.0099660627511437,0.209890594607261,0.28783,0.174305067803157,0.0527188036222564,-0.71126
0.677902570810371,-0.546848646368725,0.0806895238504807,0.206473151356248,-0.92104,0.132493057133453,0.768483180300595
0.88309,-0.632204948425659,-0.594455307223575,1.19097131138556,0.971389010304311,-0.21575,0.852182948191505
0.686880628182801,-0.27607,-0.395380874726974,-0.176926553272657,-0.14882,1.06601700071933,1.48907641987832
1.45061543481887,-0.386211749120346,-1.87817547806281,-0.106269140574621,-0.0665235520292404,-0.385837400583475,-0.71126
0.0259131882072427,-1.06784146775264,-0.550278607745968,0.073023326852266,0.392764983473909,0.40148,0.52975
0.88309,-0.494992878192317,-0.722757936126105,0.548768547194374,0.635188294118107,-0.21575,0.656764752509794
-0.0485880231093771,-1.04833267166578,-0.303006536612799,-1.56409013467665,0.363817761899317,0.40148,0.52975
-0.195581985795086,0.392710912294662,-0.80615,0.319268868938984,-0.528435127481385,-0.983279945092192,-0.984928436602048
0.920606086829969,0.064435196730281,1.41555233120365,0.686813436876478,-1.05308,0.011890819406477,0.452239200992292
0.355165446837992,-1.19623896369008,-1.47992181409142,-2.95903251315679,0.851290143668962,1.7731896281534,1.20460691826937
-0.0925388102966605,-2.47648911670449,-2.32107988711282,-0.781080517484156,1.3904731855391,1.05543585032768,1.14071619062204
0.88309,-0.66862417714917,-0.470252190320831,-0.640874828652813,-0.14882,0.7654,1.41950958134221
0.370776416818081,-1.09111351273543,-0.661609431703223,-0.60633,0.17500847184389,0.449242635886174,0.629818969437713
-0.899056692158815,0.546722607639195,-0.48294356647047,-0.384635151978253,-0.310425309148284,-0.84637,-1.30140126410541
0.227995019270027,-0.27607,-1.22963967575689,-0.867009311130094,0.186168836120283,0.135882292491205,-0.498628645094379
0.0748813355206246,0.0970007807188089,0.47617,0.224292519261492,-0.817732169694465,0.144977017644074,-0.13415971944112
0.58331,-0.114412463925697,-0.196938486270176,0.225245215164227,-0.987890603856967,-0.748854612850149,-0.349702574266963
1.43533,0.345827814466158,0.80523,1.36067312373178,-1.29878443549193,0.40148,-0.21712
-0.443828650448273,-1.63589803874743,-0.94779,-0.317429197772157,2.123170830527,0.0717901990012372,1.28672725884026
1.00384875204493,-0.815786266284965,-0.901550020300321,0.440554671837513,0.41667,0.445092487416407,0.52975
0.384119921321951,-0.0247152684403413,0.560828052346528,0.570260476960859,-0.888817942075885,0.449777917211351,0.284048160870945
0.88309,-0.426182581305993,-0.478516105865918,-1.69753667999011,1.39433123861127,0.601074464416514,-0.148485637790233
-1.05707066043329,-0.715542341808785,-0.542242486155945,-1.12506634186243,0.599190283572707,0.700777889970687,-0.0681291162629823
0.705602087720312,-0.421547714606757,-0.144779415233289,0.0940715927866737,0.0800197902303296,-0.176378284748993,-0.21712
0.71602454000163,0.245696283717651,0.460136858993521,-0.598372157047287,-0.153896035274239,1.20082958941888,-0.195822167959627
-0.952424291422163,-0.0805644075969421,-0.420223331853683,-1.29334460743402,0.207406031924606,-0.354196958739653,0.116795331613321
0.770393032546942,0.283974354310296,1.37459355132997,0.60825327399224,-1.05308,-0.0601348453740662,0.370114544921736
0.522337288175819,-0.324573281827357,-1.40405936741526,-2.83365795660694,0.391594968195587,1.37128644956648,0.96758073768387
0.887609333958703,1.13840683645265,0.801009367069857,-0.127232466772597,1.21936137550908,0.756226727568457,0.88113
0.44585,0.41594,0.350250731765672,0.28783,-0.05188,-0.21575,-0.844668096417699
-0.294353442790624,-0.370127115657199,1.11933345647949,0.585763884914938,-2.18271880002944,-0.516422206865803,0.19268
0.88309,-0.880668672259679,0.709034603919986,-2.18274752131667,0.899609534614807,1.62514838108966,0.386328961757587
1.43533,-0.0284463832916042,1.75336190394588,0.910191678046848,-0.824898526975808,-0.21575,-0.71126
1.09435460922346,-0.926985341824749,-0.880886791243254,0.71542194517885,0.332479479338848,0.7654,0.469184214493108
0.530839352100938,0.362980714328622,1.44377312858957,0.0529825013205741,-0.519773420189425,1.7955836346529,1.39533428719292
0.526196966374297,0.0101473428306244,0.596970233819885,-0.34109087257338,-0.377997995421561,0.7654,0.934262130584896
-0.120646729455092,-0.581522402999896,0.125378393652728,0.477730468427301,-1.01899606154614,0.40148,0.19268
0.591382192166996,0.545602008992402,1.32578244339317,0.514632111401434,-1.05308,-0.145968762025518,0.272245529680193
0.58331,-0.159980283375036,-0.0941631126283329,0.198780970827363,-0.900609506585675,-0.974280181837835,-0.196816468138853
0.836235931486125,-1.89880317957595,-0.267091056821073,0.666413245812543,-0.516021315863795,1.92173,1.86203
0.653124594585329,0.45536434570418,1.3426178208615,0.546922868113625,-1.05308,-0.116363894455558,0.306001407874518
0.29338,-1.7950909029776,-2.29465298034347,-2.13195433831655,0.918443560370391,1.31422992055578,1.07624126040323
-0.379701550327643,1.46619590629639,-0.15487,-0.23423333803958,0.22570518233541,-0.685289090361651,-0.815442962932664
0.650841435576829,0.399668130444389,0.63779,-1.33110984060848,1.03375967212063,-0.668213600221484,-0.76223387809792
0.877849273026304,1.13221370336428,0.806006812001936,-0.156343793911972,1.23056939199451,0.760553137706204,0.877729070125706
-1.47533485522907,-1.47740168711861,-1.42387098978161,-1.08511532484051,1.61271191549357,-0.52593,0.656556036250389
-0.36397294377097,-0.342387044677467,-0.824258469169076,-1.14220421217915,0.57430186157343,0.0997492252680212,-0.21712
1.73527220575909,-0.732019850368279,1.61566423758028,-0.865010830104919,-1.30856665450527,0.675724005902896,1.48203740876508
0.44585,0.711465139985712,1.32880698454819,0.409677456138122,-1.01788319470065,-0.187991070398332,0.107799386969313
-0.628117296215269,-1.0145,-0.248217684051652,0.59042,0.665354113512,0.185164432757617,0.52975
1.82580302317391,-0.534926423091003,1.51811485641594,-0.896416235950522,-0.996165088403218,0.51002793335135,1.36734518061061
-0.97631,-0.876172165535633,0.32197,0.691735276336739,0.04257,0.159199180276579,-0.152763165692515
0.228344933802156,1.12570862033564,1.05999085134577,0.0201809313017288,-1.18770058319175,-0.0004805304193201,0.310238900428624
-0.496757293273378,0.528013995262483,-0.854612791056026,-1.43279113932705,-0.497103039615985,-0.431519594011233,-0.71126
0.763858686868425,-0.853595062502203,-0.491567738176162,-0.60633,-0.073455037612056,0.691820343092634,1.13805099470875
0.628748770327739,-0.318181765571261,0.0629780864239668,0.13136,-0.444282042091287,-1.11596226833402,0.0596647269068692
0.32524710922031,-1.11086108378012,-0.556835970909328,-1.31807450119015,1.92713493124321,0.25381031814422,0.465425089538392
2.00541822103378,-0.226709453593991,0.876947706751209,-0.640922274809036,-1.13218960684861,0.40148,1.10776102561233
0.192493975104596,0.589647189316521,0.529793447497538,0.337827013385745,-0.227156542779356,-0.318663754144205,-0.71126
0.329220426092904,0.7583,0.698511660496272,-0.958984687770056,0.589835962346528,-0.21575,-0.140481555725855
-0.772161320880238,0.937170561087066,-0.0411664943034256,-0.0938887177298462,0.28151640107691,-0.416583706836475,-0.71126
0.866796301416718,-0.78155,-0.378027243374949,-0.590716437655222,-0.169129255565631,0.728291277373879,1.25029239806236
1.18824073457644,-0.535650741767166,-0.609321659831735,1.38253542561284,-0.0337968005532288,0.741539958875063,0.133414102070576
-0.45174,0.0005845338077396,-0.735258205091506,-1.21121825682707,-0.752856930584453,-0.21575,-0.433488309104533
0.729970898091405,0.343052051573771,1.36357159777812,0.587112837948831,-1.05308,-0.0795168566107387,0.348014908471072
0.35643383150957,-0.937163943574671,-0.406263172003679,-0.543007361574438,0.391723412452896,0.40148,0.220882582543761
-0.365864209768934,-1.25232991295934,-1.13455076709173,-0.347315524742512,0.304043240298198,-0.84637,-1.37983
0.627950311623442,0.0782300496316008,0.266045142051803,-0.502037234200882,-0.21534478079676,0.911862569673883,0.0620020965548499
-1.00220306659964,-0.487047340600727,0.293974062950565,0.28783,0.0754756587380789,0.587381765158436,-0.71126
0.373489195974801,0.0550597666586288,0.487827099829731,-0.446359981701177,-0.458232817214019,0.7654,1.07632583624214
-0.981600705634845,-0.618717085829187,0.316249616849158,0.28783,0.0492935819069125,0.729025703639351,-0.71126
0.718143087192396,-0.977612223766541,0.729919932218644,-1.89674227059086,0.746164765168614,1.53820559332082,0.52975
0.864108304134559,0.0265584170072939,0.63779,-1.5972154244504,1.4541623038071,-1.13894299866714,-1.32935381392437
0.27446996399076,-0.618157261073639,-0.874495069415119,2.30548116419797,-0.0551190407369993,0.313099630907364,-0.71126
0.786310285175513,-1.41068692508161,0.80523,-0.811713957640032,0.567249327635234,1.03007702009912,0.852833468877036
1.19861555479251,-0.319202076065925,-0.0492702814310822,0.13136,0.04257,-0.0184088987714555,0.0564419487296445
1.01520409373104,1.26084912781765,0.681847860146546,0.65306048016915,0.788845596733466,0.497236906739913,0.88113
-0.423385884444464,-1.0145,-0.205638649863117,0.698417969823961,0.374094580531082,0.211642365681941,0.426079453526905
1.0639359959207,-1.77822151502185,0.803765903585494,-0.450601313161111,0.628722849237821,0.756820818220902,1.28554304495817
-0.01928,-0.0825754787724078,1.04702881040495,0.43852,-0.584942301065075,1.27674830099252,0.88113
0.197101086441526,-0.0794462120559402,0.817309991980339,0.509184732505897,-0.791197270606364,0.596102373577709,0.560859196223274
-0.26356753935271,0.115493901155602,1.08541600648952,-0.588010041020375,-0.46007742422143,0.7654,0.23408499576351
0.29338,-1.74892075894974,-2.16338112493626,-2.27769721046071,0.935588388281243,1.4156006771041,1.11227897507109
-0.510109051858064,-1.64101,-0.971527044378621,-0.28336835821359,2.1412218020143,0.0541993973533593,1.27479060195447
0.0898590715334271,1.96379229613193,1.63419243475132,0.203432661862721,-1.05308,0.886709813191312,0.450659193468982
1.13343826721827,-1.62329335567592,0.738368543056889,-0.334078089677451,0.586416099999536,0.373611189203697,0.987747586832035
1.43871077039921,-0.273068061092012,0.0021309652064333,0.141274486148038,0.0469829358828178,0.0729079190391734,0.197854732939066
-0.0305456305878124,-0.298635985651037,-0.739042709835186,-1.18833605181855,0.610829645708954,-0.108393723420768,-0.21712
0.356576596541725,0.187095120705015,0.97516962172866,-0.207320724208291,-0.319220687987022,1.37663296205111,1.73782524491634
0.139269003502575,0.104538740918623,1.12623863238681,0.357702343026185,-0.496958040268633,1.92173,0.989290315238949
0.389263972374452,-0.535335315495275,-1.22296300787744,-3.06048884719608,0.497060479635638,1.2247,1.86203
-0.299748034495638,-0.333959697289976,-0.807844173771982,-1.15109014652945,0.581337858713965,0.0596566429651,-0.21712
0.44585,0.41594,0.085318523115461,0.28783,-0.05188,-0.21575,-1.12535668468036
1.7978191264649,-0.595849788950824,1.54826825483299,-0.886708540180352,-1.09273124573144,0.561246092115172,1.40279758850498
0.107245559385728,0.0820810379209989,1.09316295674685,0.374025748816077,-0.49095766343657,1.92173,0.967444288242893
-0.226819370562017,-0.244598173920445,0.919708223960751,0.450553994405653,-1.78368419604683,-0.341355377534407,0.0678224887976228
0.117314586100241,-0.279234332540435,-0.701253302242699,-1.20879347547764,0.627028096957146,-0.200695884276765,-0.21712
0.58331,-0.193631742118551,0.108663760911705,-0.346097609555206,-0.282931334149449,0.930301524875289,0.19268
0.0632896154367496,0.175257512663677,0.47617,0.159136466208131,-0.660211299280882,0.0273917042215897,-0.304839454285717
0.384208798967584,-0.0246892584536204,0.560706163495298,0.570289502210513,-0.888864334705007,0.449708378904214,0.283916610949126
0.953684910790627,1.20181418205994,0.739300991897024,0.276846091461696,0.996416652163076,0.622107569106336,0.88113
0.58331,-0.00665,0.625655306304907,-0.305630245783778,-0.345370091444627,0.7654,0.863359792660626
0.427812986611414,-1.51600430840719,-1.50189378060185,-1.35447932978332,1.61188754804707,0.7654,1.08186963709509
-1.38988921938705,-1.11640162563655,0.63779,-1.07533,0.493133546994004,0.564302308534392,1.06505227575379
-0.372210483072829,-1.29171897013156,0.63779,-1.28974814922673,1.18519345724011,1.50797825209922,1.125143985807
0.679508706766865,-0.18554566085804,0.691521107682447,-0.461457533000971,0.25969866745682,0.912788304816936,1.67917608349491
0.976063616906423,-0.176702918091229,0.369997251523553,-0.264570467949556,0.0386778708492154,0.07987,0.278484716436688
-0.0515624309303539,-0.952546026740686,1.2861,-0.685267428586384,0.323435020657998,-0.464270178086559,0.226987818046159
1.343600065199,0.18149536432773,0.764046837959298,0.333731135926076,-0.251928749602147,1.2247,0.19268
-0.31776,-0.633351451363016,0.0501753909748337,-0.0352980827633622,-0.404312390559146,1.09375578901892,1.29221
-0.648599925712215,1.15388951035594,0.385253190721806,1.00380760716686,-0.198130240185951,-1.18084,-0.71126
0.408730273831332,-0.852217666895992,-1.34249583491287,0.313999591297938,0.780678333264868,-0.0377440721899021,0.395644813229652
0.94959944390236,-0.0691780941428953,0.0820597292042629,-0.538048314935143,0.187391406170923,0.138701451262002,0.254339517045126
1.10339873253849,-0.0500370070231162,-0.0312022769593245,-0.418290484449246,0.314673010857564,0.07987,0.0982182040220557
0.47628363368997,-0.121271085292035,1.04957234463452,0.955794613922098,0.0237961905460652,0.473750558235288,0.731640144198964
-0.42994865292707,-1.04793971148786,-0.203887778655556,-0.678605696044548,0.0497027109836036,0.7654,1.07327313606669
-2.36272908181989,-1.35421279310348,2.21655578352081,-1.4539325694355,-1.22990873708247,1.17252845680741,1.79986549146326
1.43984568667565,-0.0024072946056669,0.801926314070235,0.600667189208878,-0.355068939744173,1.21320617284698,0.188565703233399
-1.79485097277613,-0.915910768455902,0.63779,-1.07533,0.244972958121066,0.414207406670243,0.89550673756321
0.748676684147576,-1.39363773866784,-1.4633472016861,-1.13036307753804,0.751791785576158,-0.416139008516843,-1.25866300895362
0.933656629746019,-0.387675931856505,0.693145133459612,-0.770459628963829,-1.65632908855926,0.07987,-0.71126
0.950904773341369,-0.868654669245534,-0.551259905432761,1.02377669391481,1.11910312436556,0.7654,1.24172959831745
0.765442805696842,1.0577080309977,-1.13080021511538,-0.605319459553225,0.189383714686808,0.622581376506754,-0.21712
0.848523718404539,-0.375682724931652,0.619016317634816,-0.673549821042834,-1.63298236171372,0.07987,-0.71126
0.212049011087283,-1.23552975353115,-1.42558816513404,0.496833076526591,0.243783715629537,-0.21575,-0.0598013774812579
0.105740220763805,-0.556754764194057,0.704162387799503,-0.15487,-0.665554578082443,1.19706489437567,1.24633440097033
-0.063305745384015,-0.00665,0.344837126964661,-0.521725354858212,-0.213546355730664,1.2247,0.52975
-0.426660031277347,1.16408356797238,-0.47917477930967,0.703320473415652,0.316430688615416,-0.585886642876993,-1.31862279179082
1.06238,-0.829854389985625,1.60294376120745,0.195272099381317,0.0227209256058561,0.557445039292326,0.774539166493862
0.039945236882884,-1.53568050868147,-1.60703982414168,0.515478613162444,0.025347655192965,-0.175239352525879,-0.21712
0.532050358135006,-1.09076788861147,-1.34770548276187,0.537692601217256,1.51097003135864,1.13415058894107,1.74969195208012
2.22450072862326,-0.554293819917242,2.0520885419878,1.144203316643,0.385482965737589,1.04182111903368,1.29221
-0.796958556785966,1.05682805160031,0.356604063697345,1.27872775139925,-0.0468379533682567,-1.18084,-0.71126
1.46722795834179,0.0763769506304241,0.905208909351294,-0.60633,0.0590604193684668,1.14368545709769,1.86203
-0.0151858872030916,-0.40411112520223,0.631634034068693,-0.451226320771433,0.226453825562835,1.21868571608898,1.86203
-0.17779,1.27568971973325,0.589737362906546,0.13136,-0.698414353607668,-0.956388276207636,-0.623285307330981
2.21522101790662,-0.0960759163464428,2.048992617362,1.12490833748264,-0.0124405062013531,0.552370011106738,1.29221
0.880269418638228,0.261089029406797,0.475688009634645,-0.760476665562939,-0.147376873334755,-0.213820694466874,-0.71126
-0.422732106588601,0.735335697201298,0.972647452442538,0.428412245622338,-0.800198416116123,0.796208226064505,0.834951199141937
-0.144517864438419,-0.00665,0.102573859695248,-0.365659342712846,0.0344551976620817,1.2247,0.52975
-0.17779,-0.508414932984712,0.00332,-0.595196605676792,0.220718380686188,0.78218726244263,0.868287177711536
1.92216507303283,-0.422021635519763,1.95122242342205,0.515567322248109,0.60300937663834,0.795579978089442,1.29221
1.25083748488394,-0.835442081701669,1.43588117444476,-1.22653980311622,0.168357853151722,0.7654,0.548683948915484
-2.16599866677568,-1.1863302320875,1.63442176853876,-1.31433147335873,-0.693838732279824,0.888221855668625,1.46110265156988
-0.363457370262878,-0.350403505145854,1.99531394473209,-0.452347802814757,-0.131317395935367,0.313687870102334,1.03215314874881
0.992873925110404,-0.379215337512751,1.21976298231753,0.0452548082172752,0.280732614652044,0.07987,0.52975
0.153404121457212,-1.63768163760049,-1.37973162436149,-0.309719693478451,2.1171961596152,-0.202993162747441,1.29221
0.733633781143621,-1.55350817613886,-1.6775286201042,-0.647909188419901,0.560603588259503,-0.635461952178067,-1.37983
1.06238,-0.563718449695293,1.40408837175889,0.0618652780085559,0.269968642628938,0.257712546320154,0.620906206039088
0.513384447277087,-0.996817217587236,-0.473759133845349,1.30091230592026,1.27979988347396,0.616300135479989,0.97982628186984
-0.088410416133239,0.0500290037264257,0.408919289207334,-0.40943631715657,-0.34799,1.2247,0.682996139807568
1.75266519067324,0.291501714675181,0.573066902834863,1.31053057786595,-0.845455137604589,0.416983235496374,-0.0964479317397221
0.510861715552986,0.217108360879493,-0.250980442186435,-0.868085431788942,0.387080300388751,0.367566941691409,0.494206719119191
-1.89669946656987,-1.28946745479329,2.17316815986572,-1.13793134086035,-1.10623096621145,1.10625218608053,1.51845139445105
0.963159258296494,-0.724030045884588,-1.02774680220298,0.455518721781254,-0.0277387417521817,-0.0839561011037188,0.0099821454309721
-0.206519748791042,-1.56322728050193,-1.6553803331414,0.234298698710714,0.220101148272088,-0.165418272011923,-0.0899592609347976
1.21597120212926,0.204460911023319,-0.576990553801836,-0.322456804099124,0.804861431828583,0.07987,-0.161024268797803
-0.0973724701856382,-0.723529948587951,1.08189165873389,-0.15487,-0.593304164557935,1.03979183782682,0.985253593880773
0.692561498940119,0.826423960580616,-1.47737465226248,-0.946691523096609,0.49885721784138,0.348001605774357,-0.21712
-0.31776,-0.80159996715774,0.124615824859674,-0.300072311154363,-0.304321698837714,0.885721159975368,1.29221
1.06238,0.489526988014331,0.510908663987838,-1.15166184397538,-0.928446693932451,1.2247,-0.129037432853508
-0.847054885423762,0.987434907627665,0.100843887330561,1.40160870350277,0.205202874547226,-1.01946884441138,-0.87599700736267
0.963054375033632,0.0801018775390144,0.338577219042471,-0.623701723372189,-0.0217618753997375,-0.0839017733981691,-0.308097541592386
-0.416933511738342,0.714801736370647,0.981738870197854,0.399494042947798,-0.79151,0.678300558868354,0.741592764251265
0.097284317910169,-0.354927844333476,0.63779,-0.482829357039455,0.206932528062585,1.13585353521276,1.86203
-0.129012758241725,0.0833182623247401,0.369420953751347,-0.29379482218277,-0.34799,1.2247,0.773002139240283
1.08684474313717,0.228755030955432,0.318657601283909,1.44515332468475,0.509722686348145,0.579591532769012,-0.71126
-1.4948474133506,-0.89891,0.533795017211769,-0.937711182055189,0.119868654379223,0.48198254006699,0.972064777343202
-1.16100054493936,0.191351980382132,0.868082827715677,0.59042,0.859575594064562,0.377439111364052,-0.21712
-0.31776,-0.639846267528489,0.0530489790779818,-0.0455190343755147,-0.400452498197412,1.08572512874647,1.29221
-0.322718282899182,-0.294776619195987,0.482151173922718,-1.3380508816846,0.434961393534479,1.25049543162574,0.54275374268633
0.761618049093906,-0.754549102727523,-1.06187553822297,0.527094922448622,0.208056572406424,-0.153883581989694,0.106918352951007
1.06238,-0.599831461009722,1.43107182585853,0.0799677636946331,0.236418647116944,0.298384403335022,0.641753254480271
0.0564245131904867,-0.310900083874504,0.330847105847395,-0.60633,-0.119972019725872,1.55304494946901,0.52975
1.59656886807341,-0.619284774947301,1.86943659613133,0.385671236529582,0.356644358788998,0.7654,1.14803938690411
-0.84732,-0.513092104299553,-0.780293931368691,-1.10717864207422,1.18492332462368,1.75945325303366,1.42487076920127
1.23464397853676,0.273449642846448,-0.696857689910726,-0.30172,0.8971087213139,0.0907812593598071,-0.21712
0.0080704877965437,0.0130287909276166,0.467350275624544,0.13136,-1.16854094253972,0.07987,-0.504824722259834
0.361331812395318,-1.57988543845477,-1.43775811423391,-0.448632414476863,1.94695486877633,0.0185261965705698,1.29221
-0.121578841792361,-1.85829469445691,-1.09951117990833,0.144350325674242,0.192769351008105,-1.4179146682978,-0.536027007023387
-0.394426955542069,-0.583368847164311,1.90606892920408,-0.347992458956392,-0.249162700958783,0.472148683630054,0.855909903548246
1.26101260637936,0.350888786030588,0.726968290956322,0.102625760814298,-0.165441665766251,1.2247,0.19268
0.10159079504938,-0.355653993636197,0.456046962295738,-0.39464569135153,0.298441088843528,1.04713985106448,1.86203
